Time,Year,Month,Day,Hour,Timezone,Wind Onshore,Solar
2023-04-17 17:00:00+02:00,2023,4,17,17,+02:00,6358.0,6801.0
2023-04-17 18:00:00+02:00,2023,4,17,18,+02:00,6301.0,4634.0
2023-04-17 19:00:00+02:00,2023,4,17,19,+02:00,6243.0,2211.0
2023-04-17 20:00:00+02:00,2023,4,17,20,+02:00,6186.0,445.0
2023-04-17 21:00:00+02:00,2023,4,17,21,+02:00,6128.0,0.0
2023-04-17 22:00:00+02:00,2023,4,17,22,+02:00,6070.0,0.0
2023-04-17 23:00:00+02:00,2023,4,17,23,+02:00,6011.0,0.0
2023-04-19 00:00:00+02:00,2023,4,19,0,+02:00,5957.0,0.0
2023-04-19 01:00:00+02:00,2023,4,19,1,+02:00,5987.0,0.0
2023-04-19 02:00:00+02:00,2023,4,19,2,+02:00,6021.0,0.0
2023-04-19 03:00:00+02:00,2023,4,19,3,+02:00,5819.0,0.0
2023-04-19 04:00:00+02:00,2023,4,19,4,+02:00,5619.0,0.0
2023-04-19 05:00:00+02:00,2023,4,19,5,+02:00,5419.0,0.0
2023-04-19 06:00:00+02:00,2023,4,19,6,+02:00,5144.0,0.0
2023-04-19 07:00:00+02:00,2023,4,19,7,+02:00,4870.0,9.0
2023-04-19 08:00:00+02:00,2023,4,19,8,+02:00,4598.0,1115.0
2023-04-19 09:00:00+02:00,2023,4,19,9,+02:00,4146.0,3781.0
2023-04-19 10:00:00+02:00,2023,4,19,10,+02:00,3692.0,6905.0
2023-04-19 11:00:00+02:00,2023,4,19,11,+02:00,3239.0,9487.0
2023-04-19 12:00:00+02:00,2023,4,19,12,+02:00,3436.0,11108.0
2023-04-19 13:00:00+02:00,2023,4,19,13,+02:00,3633.0,11814.0
2023-04-19 14:00:00+02:00,2023,4,19,14,+02:00,3831.0,11909.0
2023-04-19 15:00:00+02:00,2023,4,19,15,+02:00,4156.0,11396.0
2023-04-19 16:00:00+02:00,2023,4,19,16,+02:00,4482.0,10172.0
2023-04-19 17:00:00+02:00,2023,4,19,17,+02:00,4806.0,8111.0
2023-04-19 18:00:00+02:00,2023,4,19,18,+02:00,5226.0,5554.0
2023-04-19 19:00:00+02:00,2023,4,19,19,+02:00,5646.0,2624.0
2023-04-19 20:00:00+02:00,2023,4,19,20,+02:00,6067.0,541.0
2023-04-19 21:00:00+02:00,2023,4,19,21,+02:00,6254.0,0.0
2023-04-19 22:00:00+02:00,2023,4,19,22,+02:00,6441.0,0.0
2023-04-19 23:00:00+02:00,2023,4,19,23,+02:00,6630.0,0.0
2023-04-20 00:00:00+02:00,2023,4,20,0,+02:00,6682.0,0.0
2023-04-20 01:00:00+02:00,2023,4,20,1,+02:00,6525.0,0.0
2023-04-20 02:00:00+02:00,2023,4,20,2,+02:00,6365.0,0.0
2023-04-20 03:00:00+02:00,2023,4,20,3,+02:00,6195.0,0.0
2023-04-20 04:00:00+02:00,2023,4,20,4,+02:00,6024.0,0.0
2023-04-20 05:00:00+02:00,2023,4,20,5,+02:00,5853.0,0.0
2023-04-20 06:00:00+02:00,2023,4,20,6,+02:00,5531.0,0.0
2023-04-20 07:00:00+02:00,2023,4,20,7,+02:00,5209.0,14.0
2023-04-20 08:00:00+02:00,2023,4,20,8,+02:00,4887.0,1095.0
2023-04-20 09:00:00+02:00,2023,4,20,9,+02:00,4774.0,3677.0
2023-04-20 10:00:00+02:00,2023,4,20,10,+02:00,4663.0,6703.0
2023-04-20 11:00:00+02:00,2023,4,20,11,+02:00,4552.0,9078.0
2023-04-20 12:00:00+02:00,2023,4,20,12,+02:00,4737.0,10539.0
2023-04-20 13:00:00+02:00,2023,4,20,13,+02:00,4920.0,11028.0
2023-04-20 14:00:00+02:00,2023,4,20,14,+02:00,5104.0,10930.0
2023-04-20 15:00:00+02:00,2023,4,20,15,+02:00,4800.0,10318.0
2023-04-20 16:00:00+02:00,2023,4,20,16,+02:00,4497.0,9192.0
2023-04-20 17:00:00+02:00,2023,4,20,17,+02:00,4193.0,7414.0
2023-04-20 18:00:00+02:00,2023,4,20,18,+02:00,3945.0,5145.0
2023-04-20 19:00:00+02:00,2023,4,20,19,+02:00,3696.0,2464.0
2023-04-20 20:00:00+02:00,2023,4,20,20,+02:00,3448.0,542.0
2023-04-20 21:00:00+02:00,2023,4,20,21,+02:00,3111.0,0.0
2023-04-20 22:00:00+02:00,2023,4,20,22,+02:00,2775.0,0.0
2023-04-20 23:00:00+02:00,2023,4,20,23,+02:00,2439.0,0.0
2023-04-21 00:00:00+02:00,2023,4,21,0,+02:00,2801.0,0.0
2023-04-21 01:00:00+02:00,2023,4,21,1,+02:00,2783.0,0.0
2023-04-21 02:00:00+02:00,2023,4,21,2,+02:00,2768.0,0.0
2023-04-21 03:00:00+02:00,2023,4,21,3,+02:00,2539.0,0.0
2023-04-21 04:00:00+02:00,2023,4,21,4,+02:00,2312.0,0.0
2023-04-21 05:00:00+02:00,2023,4,21,5,+02:00,2086.0,0.0
2023-04-21 06:00:00+02:00,2023,4,21,6,+02:00,2042.0,0.0
2023-04-21 07:00:00+02:00,2023,4,21,7,+02:00,1999.0,18.0
2023-04-21 08:00:00+02:00,2023,4,21,8,+02:00,1958.0,956.0
2023-04-21 09:00:00+02:00,2023,4,21,9,+02:00,1822.0,3190.0
2023-04-21 10:00:00+02:00,2023,4,21,10,+02:00,1687.0,5970.0
2023-04-21 11:00:00+02:00,2023,4,21,11,+02:00,1553.0,8198.0
2023-04-21 12:00:00+02:00,2023,4,21,12,+02:00,1650.0,9932.0
2023-04-21 13:00:00+02:00,2023,4,21,13,+02:00,1748.0,10690.0
2023-04-21 14:00:00+02:00,2023,4,21,14,+02:00,1846.0,10778.0
2023-04-21 15:00:00+02:00,2023,4,21,15,+02:00,1868.0,10226.0
2023-04-21 16:00:00+02:00,2023,4,21,16,+02:00,1889.0,9170.0
2023-04-21 17:00:00+02:00,2023,4,21,17,+02:00,1912.0,7324.0
2023-04-21 18:00:00+02:00,2023,4,21,18,+02:00,1967.0,5163.0
2023-04-21 19:00:00+02:00,2023,4,21,19,+02:00,2022.0,2533.0
2023-04-21 20:00:00+02:00,2023,4,21,20,+02:00,2081.0,558.0
2023-04-21 21:00:00+02:00,2023,4,21,21,+02:00,2590.0,0.0
2023-04-21 22:00:00+02:00,2023,4,21,22,+02:00,3100.0,0.0
2023-04-21 23:00:00+02:00,2023,4,21,23,+02:00,3611.0,0.0
2023-04-22 00:00:00+02:00,2023,4,22,0,+02:00,3389.0,0.0
2023-04-22 01:00:00+02:00,2023,4,22,1,+02:00,3627.0,0.0
2023-04-22 02:00:00+02:00,2023,4,22,2,+02:00,3868.0,0.0
2023-04-22 03:00:00+02:00,2023,4,22,3,+02:00,4000.0,0.0
2023-04-22 04:00:00+02:00,2023,4,22,4,+02:00,4132.0,0.0
2023-04-22 05:00:00+02:00,2023,4,22,5,+02:00,4264.0,0.0
2023-04-22 06:00:00+02:00,2023,4,22,6,+02:00,4638.0,0.0
2023-04-22 07:00:00+02:00,2023,4,22,7,+02:00,5014.0,20.0
2023-04-22 08:00:00+02:00,2023,4,22,8,+02:00,5390.0,739.0
2023-04-22 09:00:00+02:00,2023,4,22,9,+02:00,5449.0,2414.0
2023-04-22 10:00:00+02:00,2023,4,22,10,+02:00,5510.0,4516.0
2023-04-22 11:00:00+02:00,2023,4,22,11,+02:00,5571.0,6308.0
2023-04-22 12:00:00+02:00,2023,4,22,12,+02:00,6215.0,7382.0
2023-04-22 13:00:00+02:00,2023,4,22,13,+02:00,6861.0,8030.0
2023-04-22 14:00:00+02:00,2023,4,22,14,+02:00,7507.0,7986.0
2023-04-22 15:00:00+02:00,2023,4,22,15,+02:00,6935.0,7621.0
2023-04-22 16:00:00+02:00,2023,4,22,16,+02:00,6365.0,6808.0
2023-04-22 17:00:00+02:00,2023,4,22,17,+02:00,5794.0,5469.0
2023-04-22 18:00:00+02:00,2023,4,22,18,+02:00,5086.0,3736.0
2023-04-22 19:00:00+02:00,2023,4,22,19,+02:00,4379.0,1937.0
2023-04-22 20:00:00+02:00,2023,4,22,20,+02:00,3673.0,460.0
2023-04-22 21:00:00+02:00,2023,4,22,21,+02:00,4308.0,0.0
2023-04-22 22:00:00+02:00,2023,4,22,22,+02:00,4944.0,0.0
2023-04-22 23:00:00+02:00,2023,4,22,23,+02:00,5580.0,0.0
2023-04-23 00:00:00+02:00,2023,4,23,0,+02:00,5391.0,0.0
2023-04-23 01:00:00+02:00,2023,4,23,1,+02:00,5531.0,0.0
2023-04-23 02:00:00+02:00,2023,4,23,2,+02:00,5676.0,0.0
2023-04-23 03:00:00+02:00,2023,4,23,3,+02:00,5551.0,0.0
2023-04-23 04:00:00+02:00,2023,4,23,4,+02:00,5428.0,0.0
2023-04-23 05:00:00+02:00,2023,4,23,5,+02:00,5306.0,0.0
2023-04-23 06:00:00+02:00,2023,4,23,6,+02:00,5365.0,0.0
2023-04-23 07:00:00+02:00,2023,4,23,7,+02:00,5426.0,25.0
2023-04-23 08:00:00+02:00,2023,4,23,8,+02:00,5488.0,885.0
2023-04-23 09:00:00+02:00,2023,4,23,9,+02:00,5736.0,2748.0
2023-04-23 10:00:00+02:00,2023,4,23,10,+02:00,5985.0,4672.0
2023-04-23 11:00:00+02:00,2023,4,23,11,+02:00,6234.0,6118.0
2023-04-23 12:00:00+02:00,2023,4,23,12,+02:00,7244.0,7100.0
2023-04-23 13:00:00+02:00,2023,4,23,13,+02:00,8254.0,7651.0
2023-04-23 14:00:00+02:00,2023,4,23,14,+02:00,9266.0,7514.0
2023-04-23 15:00:00+02:00,2023,4,23,15,+02:00,9647.0,7122.0
2023-04-23 16:00:00+02:00,2023,4,23,16,+02:00,10028.0,6407.0
2023-04-23 17:00:00+02:00,2023,4,23,17,+02:00,10408.0,5189.0
2023-04-23 18:00:00+02:00,2023,4,23,18,+02:00,9632.0,3540.0
2023-04-23 19:00:00+02:00,2023,4,23,19,+02:00,8855.0,1821.0
2023-04-23 20:00:00+02:00,2023,4,23,20,+02:00,8078.0,480.0
2023-04-23 21:00:00+02:00,2023,4,23,21,+02:00,8095.0,0.0
2023-04-23 22:00:00+02:00,2023,4,23,22,+02:00,8115.0,0.0
2023-04-23 23:00:00+02:00,2023,4,23,23,+02:00,8134.0,0.0
2023-04-24 00:00:00+02:00,2023,4,24,0,+02:00,7857.0,0.0
2023-04-24 01:00:00+02:00,2023,4,24,1,+02:00,7824.0,0.0
2023-04-24 02:00:00+02:00,2023,4,24,2,+02:00,7796.0,0.0
2023-04-24 03:00:00+02:00,2023,4,24,3,+02:00,7557.0,0.0
2023-04-24 04:00:00+02:00,2023,4,24,4,+02:00,7321.0,0.0
2023-04-24 05:00:00+02:00,2023,4,24,5,+02:00,7085.0,0.0
2023-04-24 06:00:00+02:00,2023,4,24,6,+02:00,6406.0,0.0
2023-04-24 07:00:00+02:00,2023,4,24,7,+02:00,5729.0,38.0
2023-04-24 08:00:00+02:00,2023,4,24,8,+02:00,5054.0,1172.0
2023-04-24 09:00:00+02:00,2023,4,24,9,+02:00,4815.0,3530.0
2023-04-24 10:00:00+02:00,2023,4,24,10,+02:00,4574.0,5971.0
2023-04-24 11:00:00+02:00,2023,4,24,11,+02:00,4333.0,7850.0
2023-04-24 12:00:00+02:00,2023,4,24,12,+02:00,5036.0,8991.0
2023-04-24 13:00:00+02:00,2023,4,24,13,+02:00,5740.0,9646.0
2023-04-24 14:00:00+02:00,2023,4,24,14,+02:00,6444.0,9582.0
2023-04-24 15:00:00+02:00,2023,4,24,15,+02:00,6369.0,8810.0
2023-04-24 16:00:00+02:00,2023,4,24,16,+02:00,6293.0,7244.0
2023-04-24 17:00:00+02:00,2023,4,24,17,+02:00,6217.0,5814.0
2023-04-24 18:00:00+02:00,2023,4,24,18,+02:00,5636.0,4175.0
2023-04-24 19:00:00+02:00,2023,4,24,19,+02:00,5055.0,2106.0
2023-04-24 20:00:00+02:00,2023,4,24,20,+02:00,4474.0,529.0
2023-04-24 21:00:00+02:00,2023,4,24,21,+02:00,4085.0,1.0
2023-04-24 22:00:00+02:00,2023,4,24,22,+02:00,3696.0,0.0
2023-04-24 23:00:00+02:00,2023,4,24,23,+02:00,3309.0,0.0
2023-04-25 00:00:00+02:00,2023,4,25,0,+02:00,2731.0,0.0
2023-04-25 01:00:00+02:00,2023,4,25,1,+02:00,2623.0,0.0
2023-04-25 02:00:00+02:00,2023,4,25,2,+02:00,2515.0,0.0
2023-04-25 03:00:00+02:00,2023,4,25,3,+02:00,2532.0,0.0
2023-04-25 04:00:00+02:00,2023,4,25,4,+02:00,2556.0,0.0
2023-04-25 05:00:00+02:00,2023,4,25,5,+02:00,2583.0,0.0
2023-04-25 06:00:00+02:00,2023,4,25,6,+02:00,2464.0,0.0
2023-04-25 07:00:00+02:00,2023,4,25,7,+02:00,2346.0,36.0
2023-04-25 08:00:00+02:00,2023,4,25,8,+02:00,2229.0,909.0
2023-04-25 09:00:00+02:00,2023,4,25,9,+02:00,1973.0,2790.0
2023-04-25 10:00:00+02:00,2023,4,25,10,+02:00,1718.0,4979.0
2023-04-25 11:00:00+02:00,2023,4,25,11,+02:00,1469.0,6756.0
2023-04-25 12:00:00+02:00,2023,4,25,12,+02:00,1441.0,8066.0
2023-04-25 13:00:00+02:00,2023,4,25,13,+02:00,1414.0,8821.0
2023-04-25 14:00:00+02:00,2023,4,25,14,+02:00,1388.0,8942.0
2023-04-25 15:00:00+02:00,2023,4,25,15,+02:00,1494.0,8458.0
2023-04-25 16:00:00+02:00,2023,4,25,16,+02:00,1604.0,7442.0
2023-04-25 17:00:00+02:00,2023,4,25,17,+02:00,1714.0,6172.0
2023-04-25 18:00:00+02:00,2023,4,25,18,+02:00,1817.0,4377.0
2023-04-25 19:00:00+02:00,2023,4,25,19,+02:00,1922.0,2186.0
2023-04-25 20:00:00+02:00,2023,4,25,20,+02:00,2027.0,545.0
2023-04-25 21:00:00+02:00,2023,4,25,21,+02:00,2224.0,1.0
2023-04-25 22:00:00+02:00,2023,4,25,22,+02:00,2420.0,0.0
2023-04-25 23:00:00+02:00,2023,4,25,23,+02:00,2615.0,0.0
2023-04-26 00:00:00+02:00,2023,4,26,0,+02:00,2487.0,0.0
2023-04-26 01:00:00+02:00,2023,4,26,1,+02:00,2644.0,0.0
2023-04-26 02:00:00+02:00,2023,4,26,2,+02:00,2802.0,0.0
2023-04-26 03:00:00+02:00,2023,4,26,3,+02:00,2779.0,0.0
2023-04-26 04:00:00+02:00,2023,4,26,4,+02:00,2757.0,0.0
2023-04-26 05:00:00+02:00,2023,4,26,5,+02:00,2734.0,0.0
2023-04-26 06:00:00+02:00,2023,4,26,6,+02:00,2538.0,0.0
2023-04-26 07:00:00+02:00,2023,4,26,7,+02:00,2342.0,62.0
2023-04-26 08:00:00+02:00,2023,4,26,8,+02:00,2148.0,1137.0
2023-04-26 09:00:00+02:00,2023,4,26,9,+02:00,1812.0,3224.0
2023-04-26 10:00:00+02:00,2023,4,26,10,+02:00,1476.0,5516.0
2023-04-26 11:00:00+02:00,2023,4,26,11,+02:00,1141.0,7109.0
2023-04-26 12:00:00+02:00,2023,4,26,12,+02:00,1138.0,8236.0
2023-04-26 13:00:00+02:00,2023,4,26,13,+02:00,1137.0,8897.0
2023-04-26 14:00:00+02:00,2023,4,26,14,+02:00,1136.0,8984.0
2023-04-26 15:00:00+02:00,2023,4,26,15,+02:00,1198.0,8880.0
2023-04-26 16:00:00+02:00,2023,4,26,16,+02:00,1260.0,7878.0
2023-04-26 17:00:00+02:00,2023,4,26,17,+02:00,1323.0,6618.0
2023-04-26 18:00:00+02:00,2023,4,26,18,+02:00,1296.0,4715.0
2023-04-26 19:00:00+02:00,2023,4,26,19,+02:00,1270.0,2374.0
2023-04-26 20:00:00+02:00,2023,4,26,20,+02:00,1245.0,622.0
2023-04-26 21:00:00+02:00,2023,4,26,21,+02:00,1511.0,1.0
2023-04-26 22:00:00+02:00,2023,4,26,22,+02:00,1778.0,0.0
2023-04-26 23:00:00+02:00,2023,4,26,23,+02:00,2046.0,0.0
2023-04-27 00:00:00+02:00,2023,4,27,0,+02:00,1860.0,0.0
2023-04-27 01:00:00+02:00,2023,4,27,1,+02:00,1959.0,0.0
2023-04-27 02:00:00+02:00,2023,4,27,2,+02:00,2060.0,0.0
2023-04-27 03:00:00+02:00,2023,4,27,3,+02:00,2034.0,0.0
2023-04-27 04:00:00+02:00,2023,4,27,4,+02:00,2009.0,0.0
2023-04-27 05:00:00+02:00,2023,4,27,5,+02:00,1985.0,0.0
2023-04-27 06:00:00+02:00,2023,4,27,6,+02:00,2000.0,0.0
2023-04-27 07:00:00+02:00,2023,4,27,7,+02:00,2016.0,66.0
2023-04-27 08:00:00+02:00,2023,4,27,8,+02:00,2032.0,1022.0
2023-04-27 09:00:00+02:00,2023,4,27,9,+02:00,1683.0,2896.0
2023-04-27 10:00:00+02:00,2023,4,27,10,+02:00,1336.0,4917.0
2023-04-27 11:00:00+02:00,2023,4,27,11,+02:00,990.0,6678.0
2023-04-27 12:00:00+02:00,2023,4,27,12,+02:00,1096.0,7582.0
2023-04-27 13:00:00+02:00,2023,4,27,13,+02:00,1204.0,8288.0
2023-04-27 14:00:00+02:00,2023,4,27,14,+02:00,1312.0,8249.0
2023-04-27 15:00:00+02:00,2023,4,27,15,+02:00,1322.0,7520.0
2023-04-27 16:00:00+02:00,2023,4,27,16,+02:00,1332.0,6488.0
2023-04-27 17:00:00+02:00,2023,4,27,17,+02:00,1342.0,5202.0
2023-04-27 18:00:00+02:00,2023,4,27,18,+02:00,1379.0,3746.0
2023-04-27 19:00:00+02:00,2023,4,27,19,+02:00,1415.0,2039.0
2023-04-27 20:00:00+02:00,2023,4,27,20,+02:00,1451.0,574.0
2023-04-27 21:00:00+02:00,2023,4,27,21,+02:00,2069.0,1.0
2023-04-27 22:00:00+02:00,2023,4,27,22,+02:00,2687.0,0.0
2023-04-27 23:00:00+02:00,2023,4,27,23,+02:00,3305.0,0.0
2023-04-28 00:00:00+02:00,2023,4,28,0,+02:00,3821.0,0.0
2023-04-28 01:00:00+02:00,2023,4,28,1,+02:00,3901.0,0.0
2023-04-28 02:00:00+02:00,2023,4,28,2,+02:00,3981.0,0.0
2023-04-28 03:00:00+02:00,2023,4,28,3,+02:00,3916.0,0.0
2023-04-28 04:00:00+02:00,2023,4,28,4,+02:00,3850.0,0.0
2023-04-28 05:00:00+02:00,2023,4,28,5,+02:00,3784.0,0.0
2023-04-28 06:00:00+02:00,2023,4,28,6,+02:00,3713.0,0.0
2023-04-28 07:00:00+02:00,2023,4,28,7,+02:00,3643.0,56.0
2023-04-28 08:00:00+02:00,2023,4,28,8,+02:00,3572.0,992.0
2023-04-28 09:00:00+02:00,2023,4,28,9,+02:00,3448.0,2831.0
2023-04-28 10:00:00+02:00,2023,4,28,10,+02:00,3325.0,5008.0
2023-04-28 11:00:00+02:00,2023,4,28,11,+02:00,3201.0,6747.0
2023-04-28 12:00:00+02:00,2023,4,28,12,+02:00,3448.0,7980.0
2023-04-28 13:00:00+02:00,2023,4,28,13,+02:00,3694.0,8628.0
2023-04-28 14:00:00+02:00,2023,4,28,14,+02:00,3942.0,8773.0
2023-04-28 15:00:00+02:00,2023,4,28,15,+02:00,3783.0,8028.0
2023-04-28 16:00:00+02:00,2023,4,28,16,+02:00,3625.0,7099.0
2023-04-28 17:00:00+02:00,2023,4,28,17,+02:00,3467.0,5453.0
2023-04-28 18:00:00+02:00,2023,4,28,18,+02:00,3254.0,4166.0
2023-04-28 19:00:00+02:00,2023,4,28,19,+02:00,3041.0,2205.0
2023-04-28 20:00:00+02:00,2023,4,28,20,+02:00,2828.0,630.0
2023-04-28 21:00:00+02:00,2023,4,28,21,+02:00,2773.0,3.0
2023-04-28 22:00:00+02:00,2023,4,28,22,+02:00,2718.0,0.0
2023-04-28 23:00:00+02:00,2023,4,28,23,+02:00,2663.0,0.0
2023-04-29 00:00:00+02:00,2023,4,29,0,+02:00,2795.0,0.0
2023-04-29 01:00:00+02:00,2023,4,29,1,+02:00,2464.0,0.0
2023-04-29 02:00:00+02:00,2023,4,29,2,+02:00,2148.0,0.0
2023-04-29 03:00:00+02:00,2023,4,29,3,+02:00,1864.0,0.0
2023-04-29 04:00:00+02:00,2023,4,29,4,+02:00,1584.0,0.0
2023-04-29 05:00:00+02:00,2023,4,29,5,+02:00,1310.0,0.0
2023-04-29 06:00:00+02:00,2023,4,29,6,+02:00,1335.0,0.0
2023-04-29 07:00:00+02:00,2023,4,29,7,+02:00,1365.0,71.0
2023-04-29 08:00:00+02:00,2023,4,29,8,+02:00,1400.0,957.0
2023-04-29 09:00:00+02:00,2023,4,29,9,+02:00,1269.0,2640.0
2023-04-29 10:00:00+02:00,2023,4,29,10,+02:00,1136.0,4600.0
2023-04-29 11:00:00+02:00,2023,4,29,11,+02:00,1004.0,6161.0
2023-04-29 12:00:00+02:00,2023,4,29,12,+02:00,1131.0,7792.0
2023-04-29 13:00:00+02:00,2023,4,29,13,+02:00,1261.0,8880.0
2023-04-29 14:00:00+02:00,2023,4,29,14,+02:00,1392.0,9068.0
2023-04-29 15:00:00+02:00,2023,4,29,15,+02:00,1554.0,8933.0
2023-04-29 16:00:00+02:00,2023,4,29,16,+02:00,1715.0,7864.0
2023-04-29 17:00:00+02:00,2023,4,29,17,+02:00,1874.0,6325.0
2023-04-29 18:00:00+02:00,2023,4,29,18,+02:00,2036.0,4429.0
2023-04-29 19:00:00+02:00,2023,4,29,19,+02:00,2197.0,2339.0
2023-04-29 20:00:00+02:00,2023,4,29,20,+02:00,2360.0,654.0
2023-04-29 21:00:00+02:00,2023,4,29,21,+02:00,2547.0,3.0
2023-04-29 22:00:00+02:00,2023,4,29,22,+02:00,2733.0,0.0
2023-04-29 23:00:00+02:00,2023,4,29,23,+02:00,2921.0,0.0
2023-04-30 00:00:00+02:00,2023,4,30,0,+02:00,3055.0,0.0
2023-04-30 01:00:00+02:00,2023,4,30,1,+02:00,3118.0,0.0
2023-04-30 02:00:00+02:00,2023,4,30,2,+02:00,3180.0,0.0
2023-04-30 03:00:00+02:00,2023,4,30,3,+02:00,3026.0,0.0
2023-04-30 04:00:00+02:00,2023,4,30,4,+02:00,2872.0,0.0
2023-04-30 05:00:00+02:00,2023,4,30,5,+02:00,2717.0,0.0
2023-04-30 06:00:00+02:00,2023,4,30,6,+02:00,2687.0,0.0
2023-04-30 07:00:00+02:00,2023,4,30,7,+02:00,2656.0,76.0
2023-04-30 08:00:00+02:00,2023,4,30,8,+02:00,2626.0,962.0
2023-04-30 09:00:00+02:00,2023,4,30,9,+02:00,2360.0,2631.0
2023-04-30 10:00:00+02:00,2023,4,30,10,+02:00,2094.0,4680.0
2023-04-30 11:00:00+02:00,2023,4,30,11,+02:00,1828.0,6370.0
2023-04-30 12:00:00+02:00,2023,4,30,12,+02:00,1933.0,7876.0
2023-04-30 13:00:00+02:00,2023,4,30,13,+02:00,2038.0,8618.0
2023-04-30 14:00:00+02:00,2023,4,30,14,+02:00,2143.0,8793.0
2023-04-30 15:00:00+02:00,2023,4,30,15,+02:00,2163.0,8546.0
2023-04-30 16:00:00+02:00,2023,4,30,16,+02:00,2183.0,7727.0
2023-04-30 17:00:00+02:00,2023,4,30,17,+02:00,2204.0,6340.0
2023-04-30 18:00:00+02:00,2023,4,30,18,+02:00,2147.0,4620.0
2023-04-30 19:00:00+02:00,2023,4,30,19,+02:00,2090.0,2533.0
2023-04-30 20:00:00+02:00,2023,4,30,20,+02:00,2034.0,746.0
2023-04-30 21:00:00+02:00,2023,4,30,21,+02:00,2050.0,4.0
2023-04-30 22:00:00+02:00,2023,4,30,22,+02:00,2067.0,0.0
2023-04-30 23:00:00+02:00,2023,4,30,23,+02:00,2083.0,0.0
2023-05-01 00:00:00+02:00,2023,5,1,0,+02:00,1896.0,0.0
2023-05-01 01:00:00+02:00,2023,5,1,1,+02:00,1956.0,0.0
2023-05-01 02:00:00+02:00,2023,5,1,2,+02:00,2017.0,0.0
2023-05-01 03:00:00+02:00,2023,5,1,3,+02:00,2208.0,0.0
2023-05-01 04:00:00+02:00,2023,5,1,4,+02:00,2400.0,0.0
2023-05-01 05:00:00+02:00,2023,5,1,5,+02:00,2591.0,0.0
2023-05-01 06:00:00+02:00,2023,5,1,6,+02:00,2607.0,0.0
2023-05-01 07:00:00+02:00,2023,5,1,7,+02:00,2623.0,97.0
2023-05-01 08:00:00+02:00,2023,5,1,8,+02:00,2640.0,1227.0
2023-05-01 09:00:00+02:00,2023,5,1,9,+02:00,2652.0,3398.0
2023-05-01 10:00:00+02:00,2023,5,1,10,+02:00,2663.0,5833.0
2023-05-01 11:00:00+02:00,2023,5,1,11,+02:00,2674.0,7852.0
2023-05-01 12:00:00+02:00,2023,5,1,12,+02:00,3275.0,9123.0
2023-05-01 13:00:00+02:00,2023,5,1,13,+02:00,3877.0,9852.0
2023-05-01 14:00:00+02:00,2023,5,1,14,+02:00,4478.0,10024.0
2023-05-01 15:00:00+02:00,2023,5,1,15,+02:00,4962.0,9722.0
2023-05-01 16:00:00+02:00,2023,5,1,16,+02:00,5445.0,8827.0
2023-05-01 17:00:00+02:00,2023,5,1,17,+02:00,5929.0,7863.0
2023-05-01 18:00:00+02:00,2023,5,1,18,+02:00,5619.0,5770.0
2023-05-01 19:00:00+02:00,2023,5,1,19,+02:00,5309.0,3126.0
2023-05-01 20:00:00+02:00,2023,5,1,20,+02:00,4999.0,941.0
2023-05-01 21:00:00+02:00,2023,5,1,21,+02:00,4509.0,7.0
2023-05-01 22:00:00+02:00,2023,5,1,22,+02:00,4019.0,0.0
2023-05-01 23:00:00+02:00,2023,5,1,23,+02:00,3529.0,0.0
2023-05-02 00:00:00+02:00,2023,5,2,0,+02:00,2973.0,0.0
2023-05-02 01:00:00+02:00,2023,5,2,1,+02:00,2931.0,0.0
2023-05-02 02:00:00+02:00,2023,5,2,2,+02:00,2887.0,0.0
2023-05-02 03:00:00+02:00,2023,5,2,3,+02:00,2787.0,0.0
2023-05-02 04:00:00+02:00,2023,5,2,4,+02:00,2686.0,0.0
2023-05-02 05:00:00+02:00,2023,5,2,5,+02:00,2585.0,0.0
2023-05-02 06:00:00+02:00,2023,5,2,6,+02:00,2451.0,0.0
2023-05-02 07:00:00+02:00,2023,5,2,7,+02:00,2318.0,124.0
2023-05-02 08:00:00+02:00,2023,5,2,8,+02:00,2186.0,1518.0
2023-05-02 09:00:00+02:00,2023,5,2,9,+02:00,2149.0,4134.0
2023-05-02 10:00:00+02:00,2023,5,2,10,+02:00,2110.0,7086.0
2023-05-02 11:00:00+02:00,2023,5,2,11,+02:00,2073.0,9625.0
2023-05-02 12:00:00+02:00,2023,5,2,12,+02:00,2161.0,11349.0
2023-05-02 13:00:00+02:00,2023,5,2,13,+02:00,2248.0,12328.0
2023-05-02 14:00:00+02:00,2023,5,2,14,+02:00,2335.0,12632.0
2023-05-02 15:00:00+02:00,2023,5,2,15,+02:00,2616.0,12160.0
2023-05-02 16:00:00+02:00,2023,5,2,16,+02:00,2897.0,10961.0
2023-05-02 17:00:00+02:00,2023,5,2,17,+02:00,3186.0,9102.0
2023-05-02 18:00:00+02:00,2023,5,2,18,+02:00,3477.0,6565.0
2023-05-02 19:00:00+02:00,2023,5,2,19,+02:00,3776.0,3486.0
2023-05-02 20:00:00+02:00,2023,5,2,20,+02:00,4075.0,1053.0
2023-05-02 21:00:00+02:00,2023,5,2,21,+02:00,4442.0,10.0
2023-05-02 22:00:00+02:00,2023,5,2,22,+02:00,4809.0,0.0
2023-05-02 23:00:00+02:00,2023,5,2,23,+02:00,5177.0,0.0
2023-05-03 00:00:00+02:00,2023,5,3,0,+02:00,5204.0,0.0
2023-05-03 01:00:00+02:00,2023,5,3,1,+02:00,5203.0,0.0
